Id,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,Marks
8225 ,    1, 2, 0, 0, 0, 6, 0, 8, 0, 0, 19
11177,    1, 0, 3, 4, 5, 0, 0, 0, 0, 0, 14
12547,    1, 2, 0, 0, 0, 0, 0, 8, 0, 0, 12
8312 ,    0, 2, 0, 0, 5, 0, 0, 0, 0, 10, 17
9818 ,    0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 10
10017,    1, 2, 0, 0, 0, 0, 0, 0, 0, 10, 13
11449,    0, 2, 0, 0, 5, 6, 0, 0, 0, 0, 13
11105,    1, 2, 0, 4, 0, 6, 0, 0, 0, 0, 14
8371 ,    1, 2, 0, 4, 5, 6, 7, 0, 9, 0, 34
11807,    1, 2, 0, 0, 5, 6, 7, 0, 9, 0, 31
9149 ,    1, 2, 3, 4, 5, 6, 0, 8, 9, 0, 41
12615,    1, 2, 3, 4, 0, 0, 0, 8, 9, 10, 38
10119,    1, 2, 3, 4, 5, 6, 0, 0, 9, 0, 30
8686 ,    1, 2, 0, 4, 0, 6, 7, 0, 9, 0, 29
10470,    1, 2, 3, 4, 5, 6, 7, 8, 0, 0, 36
8387 ,    1, 2, 3, 0, 5, 0, 7, 0, 9, 0, 29
10009,    1, 2, 0, 4, 0, 6, 7, 0, 9, 0, 29
9535 ,    1, 2, 0, 4, 5, 6, 0, 8, 0, 10, 38
10471,    1, 2, 3, 4, 5, 6, 0, 8, 0, 10, 40
12869,    1, 2, 3, 4, 5, 6, 0, 0, 9, 0, 32
8695 ,    0, 2, 0, 4, 0, 0, 7, 0, 9, 0, 22
8503 ,    1, 2, 0, 4, 0, 0, 7, 8, 0, 0, 24
9736 ,    1, 0, 3, 4, 5, 0, 0, 0, 9, 0, 23
11400,    1, 2, 3, 4, 0, 6, 0, 8, 9, 0, 34
12533,    0, 2, 0, 4, 5, 6, 7, 8, 0, 10, 42
12568,    0, 0, 0, 4, 0, 0, 0, 0, 0, 10, 14
9520 ,    1, 0, 0, 0, 0, 6, 7, 0, 0, 0, 14
8143 ,    0, 2, 0, 0, 0, 0, 0, 0, 9, 0, 11
11356,    1, 2, 0, 4, 5, 0, 0, 8, 0, 0, 20
8487 ,    1, 2, 3, 0, 0, 0, 0, 0, 0, 10, 17
8367 ,    0, 0, 0, 4, 0, 0, 0, 0, 0, 10, 14
12530,    1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 11
10139,    1, 2, 0, 0, 0, 0, 0, 0, 9, 0, 12
11147,    1, 2, 3, 4, 5, 0, 0, 8, 9, 0, 34
8477 ,    0, 2, 3, 0, 5, 6, 0, 8, 9, 0, 33
8512 ,    1, 0, 3, 0, 5, 0, 7, 0, 0, 0, 16
8671 ,    1, 2, 3, 4, 5, 6, 0, 8, 9, 10, 48
11844,    1, 2, 3, 4, 0, 6, 7, 8, 9, 10, 50
9544 ,    1, 2, 3, 0, 5, 0, 0, 0, 0, 0, 11
9787 ,    1, 2, 3, 4, 5, 6, 0, 8, 9, 0, 42
11339,    1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 49
8849 ,    0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10
9527 ,    1, 2, 0, 0, 5, 0, 0, 0, 9, 0, 17
8383 ,    1, 2, 0, 0, 5, 6, 0, 0, 9, 10, 33
8207 ,    1, 2, 3, 4, 5, 0, 0, 8, 9, 0, 36
8748 ,    1, 2, 3, 4, 0, 6, 7, 0, 9, 0, 33
9133 ,    1, 2, 0, 0, 5, 6, 7, 0, 0, 10, 31
8344 ,    1, 2, 3, 4, 0, 6, 7, 0, 9, 0, 33
9354 ,    1, 2, 3, 4, 5, 6, 7, 0, 9, 0, 39
8169 ,    1, 2, 0, 4, 5, 0, 0, 8, 9, 0, 31
10432,    1, 2, 3, 0, 0, 6, 7, 0, 0, 10, 29
8483 ,    1, 2, 3, 0, 5, 0, 7, 8, 9, 0, 35
9411 ,    1, 2, 3, 4, 5, 6, 7, 0, 0, 0, 35
10467,    1, 2, 3, 4, 5, 6, 0, 0, 9, 0, 34
12831,    1, 2, 3, 4, 5, 6, 0, 8, 0, 10, 39
11144,    1, 2, 3, 0, 0, 0, 0, 0, 9, 0, 15
8156 ,    1, 0, 3, 0, 0, 0, 7, 0, 0, 10, 22
9641 ,    1, 0, 3, 0, 5, 6, 0, 0, 0, 10, 25
8521 ,    1, 2, 0, 0, 5, 6, 0, 8, 0, 0, 22
8414 ,    1, 0, 0, 4, 5, 0, 0, 8, 0, 0, 18
9080 ,    1, 2, 3, 4, 5, 6, 0, 0, 0, 10, 31
10204,    1, 2, 3, 4, 5, 6, 7, 8, 0, 0, 36
8260 ,    1, 2, 3, 4, 0, 6, 0, 8, 9, 0, 33
8362 ,    1, 2, 0, 4, 5, 0, 0, 0, 9, 10, 33
8713 ,    1, 2, 0, 0, 0, 0, 7, 0, 0, 0, 10
10365,    1, 0, 0, 0, 5, 6, 7, 8, 9, 0, 36
9735 ,    1, 2, 3, 0, 5, 6, 7, 8, 0, 0, 33
11353,    1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 12
8150 ,    0, 0, 3, 4, 0, 0, 7, 8, 9, 0, 31
11906,    1, 2, 3, 4, 0, 0, 7, 0, 9, 0, 29
12621,    1, 2, 3, 0, 0, 6, 0, 8, 9, 0, 30
9377 ,    1, 2, 3, 4, 5, 6, 7, 8, 0, 0, 36
9121 ,    1, 0, 0, 4, 0, 0, 0, 0, 9, 0, 15
9551 ,    1, 2, 0, 0, 5, 0, 7, 0, 9, 10, 36
8740 ,    1, 2, 3, 0, 5, 6, 7, 0, 0, 10, 35
11868,    1, 0, 3, 0, 5, 6, 7, 0, 9, 0, 31
9973 ,    1, 0, 3, 4, 5, 6, 0, 0, 9, 0, 29
9614 ,    1, 2, 0, 4, 5, 0, 7, 8, 9, 0, 36
9764 ,    1, 2, 3, 4, 5, 6, 0, 8, 9, 0, 38
8443 ,    1, 2, 3, 4, 5, 6, 7, 8, 0, 0, 36
9606 ,    1, 2, 3, 4, 5, 0, 7, 8, 0, 10, 40
8376 ,    1, 2, 3, 4, 5, 0, 0, 8, 9, 0, 35
9957 ,    1, 0, 3, 0, 5, 6, 7, 0, 9, 0, 32
10130,    1, 2, 3, 4, 0, 0, 7, 0, 0, 10, 30
10385,    1, 2, 3, 0, 0, 6, 0, 0, 9, 10, 32
8913 ,    1, 2, 3, 4, 0, 6, 0, 8, 9, 0, 33
11824,    1, 0, 3, 0, 5, 0, 7, 8, 9, 0, 34
9927 ,    1, 2, 3, 4, 5, 0, 0, 8, 9, 0, 34
8672 ,    1, 2, 3, 4, 0, 6, 0, 8, 9, 0, 36
9340 ,    1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 11
9620 ,    1, 0, 0, 4, 0, 6, 7, 8, 9, 0, 35
8244 ,    1, 2, 3, 4, 0, 0, 0, 8, 9, 0, 29
11180,    0, 2, 0, 4, 0, 0, 0, 8, 9, 10, 33
9931 ,    0, 2, 0, 0, 5, 0, 7, 8, 9, 0, 31
11896,    1, 2, 3, 4, 5, 6, 7, 8, 0, 0, 39
8310 ,    1, 2, 3, 0, 0, 6, 0, 8, 9, 10, 40
9532 ,    1, 2, 3, 4, 5, 0, 0, 8, 0, 10, 34
10000,    0, 0, 3, 0, 5, 6, 7, 8, 9, 0, 38
12580,    0, 2, 3, 4, 5, 6, 7, 0, 0, 10, 37
11437,    1, 2, 3, 4, 0, 0, 7, 0, 9, 10, 37
11145,    1, 0, 3, 4, 0, 0, 7, 8, 9, 0, 32
12833,    1, 2, 3, 0, 5, 0, 7, 8, 0, 10, 37
9803 ,    1, 0, 0, 4, 5, 6, 7, 0, 0, 10, 33
8898 ,    1, 2, 3, 4, 0, 6, 0, 8, 9, 0, 37
8543 ,    1, 2, 3, 4, 5, 6, 0, 8, 9, 10, 49
11823,    1, 2, 3, 4, 5, 6, 7, 8, 9, 0, 47
8400 ,    1, 2, 3, 4, 0, 0, 0, 8, 0, 0, 20
8638 ,    1, 2, 3, 4, 5, 6, 7, 8, 9, 0, 46
12809,    1, 0, 3, 4, 5, 6, 7, 0, 9, 10, 46
12609,    1, 0, 3, 0, 5, 6, 7, 0, 9, 0, 31
9777 ,    0, 0, 3, 4, 5, 0, 7, 0, 0, 10, 29
11121,    1, 2, 3, 4, 5, 6, 7, 0, 9, 0, 38
12861,    1, 2, 3, 4, 0, 0, 7, 0, 9, 0, 30
9757 ,    1, 2, 3, 0, 5, 0, 7, 0, 9, 10, 38
8860 ,    1, 2, 3, 0, 5, 0, 7, 8, 9, 0, 36
11054,    1, 0, 0, 0, 0, 6, 7, 8, 0, 10, 32
11132,    1, 2, 3, 4, 5, 0, 7, 0, 9, 0, 32
9816 ,    0, 2, 3, 0, 5, 0, 7, 0, 9, 10, 36
11884,    0, 2, 3, 4, 0, 0, 7, 0, 9, 10, 35
11886,    0, 2, 3, 4, 0, 0, 0, 8, 9, 10, 36
10165,    1, 2, 3, 0, 5, 6, 0, 8, 9, 0, 37
9450 ,    1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 12
10400,    1, 2, 3, 4, 0, 6, 7, 0, 9, 10, 42
11872,    1, 2, 3, 0, 5, 6, 7, 0, 9, 10, 46
10417,    1, 2, 3, 4, 5, 0, 0, 8, 9, 10, 44
12560,    1, 0, 0, 4, 0, 0, 7, 0, 0, 0, 13
8690 ,    1, 0, 3, 0, 0, 0, 0, 0, 0, 10, 15
10350,    1, 0, 0, 0, 0, 6, 7, 0, 0, 0, 15
12880,    0, 2, 0, 4, 5, 0, 0, 8, 0, 0, 19
8337 ,    0, 0, 0, 0, 0, 6, 7, 0, 0, 0, 13
8532 ,    1, 2, 3, 0, 5, 0, 0, 0, 0, 0, 11
8182 ,    1, 2, 3, 0, 0, 0, 0, 8, 0, 0, 15
12879,    0, 2, 0, 0, 5, 0, 0, 0, 0, 10, 17
9925 ,    1, 2, 3, 4, 5, 6, 0, 0, 9, 0, 35
9600 ,    1, 2, 0, 4, 5, 6, 0, 0, 9, 10, 38
11063,    0, 2, 0, 4, 0, 6, 7, 0, 9, 10, 38
9335 ,    1, 2, 3, 4, 0, 6, 7, 0, 0, 10, 35
11175,    1, 2, 3, 4, 5, 0, 0, 8, 0, 10, 33
8466 ,    1, 2, 3, 4, 5, 6, 7, 0, 0, 10, 40
9635 ,    1, 2, 3, 4, 5, 0, 0, 8, 0, 10, 33
9766 ,    1, 0, 3, 0, 0, 0, 0, 8, 9, 10, 32
11889,    1, 0, 3, 0, 0, 6, 0, 8, 9, 10, 38
8398 ,    0, 2, 0, 4, 5, 0, 7, 8, 9, 0, 35
8471 ,    1, 2, 0, 4, 0, 6, 7, 8, 9, 0, 37
9440 ,    1, 2, 3, 4, 0, 6, 0, 0, 9, 10, 37
12601,    1, 2, 0, 0, 0, 0, 0, 0, 9, 10, 23
9049 ,    1, 2, 3, 0, 5, 6, 0, 0, 9, 0, 26
9507 ,    1, 2, 0, 0, 5, 6, 0, 0, 0, 10, 24
8699 ,    1, 2, 3, 0, 5, 0, 0, 8, 9, 0, 28
10112,    1, 2, 3, 4, 5, 6, 7, 8, 0, 0, 37
10185,    1, 0, 0, 0, 5, 0, 0, 8, 0, 0, 14
8193 ,    1, 0, 0, 4, 5, 0, 0, 8, 0, 0, 19
8648 ,    1, 2, 3, 0, 0, 0, 0, 8, 0, 0, 15
10212,    0, 2, 3, 0, 5, 0, 0, 8, 0, 0, 18
10449,    0, 0, 3, 0, 0, 0, 0, 0, 9, 0, 12
12867,    1, 2, 0, 4, 0, 0, 0, 0, 9, 0, 16
8496 ,    1, 2, 3, 0, 5, 6, 0, 0, 0, 0, 18
8248 ,    1, 0, 0, 0, 0, 0, 0, 8, 0, 0, 10
8886 ,    1, 2, 3, 4, 5, 0, 7, 0, 0, 10, 35
8861 ,    1, 0, 3, 0, 0, 0, 7, 8, 0, 10, 30
8753 ,    0, 2, 0, 0, 0, 0, 7, 0, 0, 10, 19
12780,    1, 0, 3, 4, 5, 6, 7, 8, 0, 10, 45
11140,    1, 2, 3, 4, 5, 6, 7, 8, 9, 0, 48
9391 ,    0, 0, 0, 0, 0, 6, 0, 0, 0, 10, 16
9386 ,    1, 2, 3, 4, 5, 6, 7, 0, 9, 0, 43
9591 ,    1, 2, 3, 4, 0, 6, 7, 8, 9, 10, 51
9503 ,    1, 2, 0, 0, 0, 0, 0, 0, 9, 0, 14
11159,    1, 2, 0, 4, 0, 6, 0, 0, 0, 0, 15
8839 ,    1, 2, 3, 4, 5, 0, 7, 0, 0, 10, 36
8927 ,    1, 0, 0, 4, 5, 6, 0, 8, 0, 10, 34
10343,    1, 2, 3, 0, 0, 6, 0, 0, 9, 10, 31
11348,    1, 2, 3, 0, 5, 6, 7, 8, 9, 0, 41
10435,    0, 2, 0, 0, 5, 6, 7, 8, 9, 0, 37
8437 ,    1, 2, 3, 4, 5, 0, 0, 8, 9, 0, 35
11902,    1, 2, 3, 4, 0, 6, 7, 8, 0, 0, 33
9811 ,    1, 0, 3, 4, 5, 6, 0, 8, 0, 10, 38
10378,    0, 2, 3, 4, 5, 6, 0, 8, 9, 0, 37
8731 ,    0, 0, 3, 4, 5, 6, 0, 8, 9, 0, 35
12543,    1, 2, 3, 0, 5, 0, 7, 8, 0, 10, 37
8711 ,    1, 2, 0, 4, 0, 6, 7, 8, 0, 10, 40
11156,    0, 0, 0, 0, 5, 0, 0, 0, 9, 0, 14
11405,    1, 2, 3, 0, 0, 0, 0, 0, 9, 0, 16
11096,    0, 2, 3, 4, 0, 6, 0, 0, 9, 0, 24
9466 ,    1, 2, 0, 4, 5, 0, 0, 0, 9, 0, 21
9815 ,    1, 2, 0, 0, 0, 0, 0, 0, 9, 0, 12
10203,    1, 2, 3, 0, 5, 6, 7, 0, 0, 10, 35
8905 ,    1, 2, 3, 4, 5, 0, 0, 8, 0, 10, 34
8677 ,    1, 0, 3, 4, 0, 0, 7, 0, 9, 10, 35
9349 ,    1, 2, 3, 0, 0, 6, 0, 8, 9, 0, 30
11433,    1, 2, 3, 0, 0, 0, 0, 0, 9, 0, 16
8518 ,    1, 2, 3, 4, 5, 6, 7, 0, 0, 0, 32
9522 ,    0, 0, 0, 4, 5, 6, 0, 8, 0, 10, 33
12822,    1, 0, 0, 4, 0, 6, 0, 0, 0, 0, 11
8735 ,    1, 2, 0, 4, 5, 6, 0, 0, 0, 10, 30
10465,    0, 2, 0, 4, 5, 6, 0, 8, 9, 0, 34
12784,    1, 0, 0, 0, 0, 6, 7, 8, 9, 10, 41
11386,    1, 2, 3, 4, 5, 0, 0, 8, 0, 10, 37
9040 ,    1, 0, 0, 0, 0, 6, 0, 0, 9, 0, 16
9934 ,    1, 2, 3, 4, 5, 0, 0, 8, 9, 0, 33
10353,    1, 2, 3, 0, 5, 6, 7, 0, 0, 10, 34
12576,    1, 2, 3, 0, 0, 0, 7, 0, 9, 10, 32
11841,    0, 0, 0, 0, 5, 6, 7, 8, 0, 10, 36
9111 ,    1, 2, 3, 4, 5, 6, 7, 8, 0, 0, 36
12764,    1, 2, 3, 4, 0, 6, 7, 8, 0, 0, 34
12793,    1, 2, 0, 4, 0, 6, 7, 8, 9, 0, 37
9374 ,    1, 2, 3, 4, 0, 6, 7, 0, 0, 10, 33
10172,    1, 2, 3, 4, 5, 0, 7, 8, 9, 0, 39
11881,    1, 2, 3, 0, 0, 0, 7, 8, 0, 10, 32
8305 ,    1, 2, 3, 0, 5, 6, 0, 8, 0, 10, 36
8368 ,    1, 0, 3, 0, 5, 0, 7, 8, 0, 10, 34
9704 ,    1, 2, 3, 4, 5, 0, 7, 0, 9, 0, 31
11869,    1, 2, 3, 0, 0, 6, 7, 8, 9, 0, 36
10359,    1, 2, 3, 4, 5, 0, 7, 8, 0, 0, 35
8453 ,    1, 2, 3, 4, 0, 0, 7, 8, 9, 0, 35
8465 ,    1, 2, 0, 0, 0, 0, 0, 0, 9, 0, 14
8454 ,    1, 2, 3, 0, 5, 6, 0, 8, 9, 0, 34
9967 ,    0, 2, 0, 4, 0, 6, 0, 8, 0, 10, 30
11186,    1, 2, 3, 4, 5, 6, 0, 0, 9, 0, 30
11192,    1, 2, 0, 4, 0, 6, 0, 8, 9, 0, 32
9127 ,    1, 0, 3, 4, 0, 0, 7, 8, 0, 10, 33
8151 ,    1, 2, 0, 0, 0, 6, 0, 0, 9, 10, 29
9627 ,    0, 2, 0, 4, 5, 6, 0, 8, 0, 10, 35
11810,    1, 2, 3, 4, 0, 6, 7, 0, 0, 10, 34
8843 ,    1, 2, 3, 4, 5, 6, 0, 8, 0, 10, 40
9726 ,    1, 2, 3, 4, 5, 6, 7, 8, 0, 0, 37
11851,    1, 2, 3, 4, 5, 6, 0, 8, 0, 0, 31
12868,    1, 0, 3, 4, 0, 6, 7, 8, 0, 10, 40
10462,    0, 2, 3, 0, 0, 0, 7, 0, 9, 10, 31
8391 ,    1, 0, 3, 0, 0, 6, 0, 8, 9, 0, 27
12541,    0, 0, 3, 4, 5, 6, 0, 8, 9, 10, 45
8349 ,    1, 2, 3, 4, 0, 6, 0, 8, 9, 10, 45
9048 ,    1, 0, 0, 0, 0, 0, 0, 8, 0, 10, 19
10474,    0, 2, 3, 0, 0, 6, 7, 8, 9, 10, 45
9737 ,    1, 0, 3, 4, 5, 6, 0, 8, 9, 10, 47
12791,    1, 2, 3, 0, 0, 6, 0, 8, 0, 10, 31
9153 ,    1, 2, 3, 0, 5, 6, 7, 8, 0, 0, 32
9791 ,    1, 2, 3, 4, 5, 0, 7, 0, 9, 0, 32
12553,    1, 2, 3, 0, 0, 0, 7, 8, 0, 10, 34
8232 ,    1, 2, 3, 4, 0, 0, 0, 8, 9, 0, 30
8382 ,    1, 0, 0, 4, 0, 6, 7, 8, 9, 0, 35
8828 ,    1, 0, 3, 4, 5, 0, 7, 8, 0, 0, 28
8200 ,    1, 2, 3, 4, 5, 0, 7, 0, 9, 0, 33
9344 ,    1, 2, 3, 0, 0, 6, 0, 8, 9, 10, 39
11837,    1, 0, 3, 0, 0, 0, 0, 8, 9, 10, 31
10005,    1, 0, 3, 4, 5, 0, 7, 8, 0, 10, 39
8180 ,    1, 0, 3, 4, 5, 0, 7, 8, 9, 0, 37
8888 ,    1, 0, 0, 0, 0, 6, 0, 0, 0, 10, 17
8363 ,    1, 2, 3, 4, 5, 0, 0, 8, 9, 10, 43
10150,    1, 2, 3, 4, 0, 0, 7, 8, 0, 10, 36
11344,    1, 2, 3, 4, 0, 6, 7, 8, 0, 10, 44
9640 ,    0, 2, 0, 0, 0, 0, 0, 0, 0, 10, 12
11866,    1, 2, 3, 4, 0, 6, 0, 0, 0, 0, 16
11088,    1, 0, 3, 0, 0, 0, 0, 0, 0, 10, 14
9984 ,    1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 12
8278 ,    1, 2, 3, 0, 0, 6, 0, 0, 0, 0, 12
10411,    1, 0, 0, 4, 0, 0, 0, 8, 0, 0, 13
10170,    0, 0, 3, 4, 0, 0, 0, 0, 9, 0, 16
8644 ,    0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10
9089 ,    1, 0, 3, 4, 5, 0, 7, 0, 0, 10, 30
12612,    1, 2, 3, 4, 0, 0, 0, 0, 9, 10, 33
9144 ,    1, 2, 3, 0, 0, 0, 7, 8, 0, 10, 34
8269 ,    1, 2, 0, 4, 5, 0, 7, 8, 9, 0, 37
8755 ,    0, 0, 3, 4, 5, 6, 7, 8, 0, 0, 33
8683 ,    1, 2, 0, 4, 5, 6, 7, 0, 0, 10, 35
9525 ,    1, 0, 0, 4, 5, 6, 7, 8, 0, 0, 31
9612 ,    1, 0, 3, 4, 5, 0, 7, 0, 9, 0, 29
9644 ,    1, 2, 0, 4, 5, 0, 7, 0, 9, 0, 28
9970 ,    1, 2, 0, 4, 0, 0, 0, 8, 9, 10, 36
9530 ,    1, 2, 3, 4, 0, 6, 0, 0, 9, 10, 37
9693 ,    1, 0, 3, 4, 0, 6, 7, 0, 0, 10, 31
10199,    1, 0, 0, 4, 5, 6, 7, 0, 0, 0, 24
11182,    0, 0, 3, 4, 0, 0, 7, 0, 0, 10, 24
8721 ,    1, 0, 3, 4, 0, 0, 7, 0, 0, 10, 25
8945 ,    1, 2, 0, 0, 5, 6, 7, 0, 9, 0, 30
9974 ,    1, 2, 3, 4, 0, 6, 0, 8, 0, 10, 35
10007,    0, 2, 3, 0, 0, 6, 0, 0, 0, 0, 11
10020,    1, 2, 0, 0, 0, 0, 0, 0, 0, 10, 13
11087,    1, 0, 0, 0, 5, 0, 7, 0, 0, 0, 13
9126 ,    1, 0, 0, 4, 0, 0, 0, 8, 0, 0, 14
11374,    1, 0, 0, 4, 5, 0, 0, 0, 0, 0, 11
9109 ,    0, 2, 0, 4, 0, 0, 7, 0, 0, 0, 13
10144,    1, 0, 0, 0, 0, 0, 0, 8, 0, 0, 10
10176,    1, 2, 3, 4, 5, 0, 0, 0, 0, 0, 17
11064,    1, 2, 3, 4, 0, 0, 7, 0, 9, 10, 37
11106,    1, 0, 3, 4, 0, 0, 0, 8, 9, 10, 36
9056 ,    1, 0, 0, 4, 5, 0, 0, 0, 0, 0, 10
9406 ,    1, 2, 3, 4, 5, 6, 7, 8, 9, 0, 47
9041 ,    1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 50
9077 ,    1, 0, 3, 0, 0, 0, 0, 0, 0, 10, 14
8907 ,    1, 2, 3, 4, 0, 0, 7, 8, 9, 10, 46
10168,    1, 2, 0, 0, 5, 6, 7, 8, 9, 10, 48
10371,    0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 19
10008,    1, 2, 3, 0, 0, 0, 0, 0, 9, 0, 18
11100,    1, 0, 0, 4, 5, 6, 7, 0, 9, 0, 32
8493 ,    1, 2, 0, 4, 0, 6, 0, 0, 9, 10, 32
12840,    1, 2, 3, 4, 0, 0, 0, 8, 9, 0, 29
8159 ,    1, 2, 3, 0, 0, 6, 0, 0, 9, 10, 32
9145 ,    1, 2, 3, 4, 5, 6, 7, 8, 0, 0, 38
8834 ,    1, 0, 0, 0, 0, 0, 7, 8, 9, 10, 36
8241 ,    1, 2, 0, 0, 0, 6, 7, 8, 0, 10, 34
9930 ,    1, 2, 0, 0, 0, 0, 7, 8, 0, 10, 30
12774,    1, 2, 3, 0, 5, 6, 0, 0, 9, 10, 36
12892,    0, 0, 3, 4, 5, 6, 7, 0, 9, 0, 34
8442 ,    1, 2, 0, 0, 0, 6, 7, 8, 9, 0, 35
8685 ,    1, 2, 3, 4, 5, 0, 0, 8, 9, 0, 33
11862,    1, 2, 3, 0, 0, 0, 0, 0, 0, 10, 17
10384,    1, 2, 3, 0, 0, 0, 7, 0, 9, 0, 23
11854,    1, 2, 3, 4, 0, 6, 7, 0, 0, 0, 26
12806,    1, 0, 3, 0, 0, 0, 0, 8, 0, 10, 23
12863,    0, 0, 3, 0, 5, 0, 0, 8, 0, 0, 16
10177,    1, 2, 3, 4, 5, 6, 7, 8, 0, 0, 38
8430 ,    1, 2, 3, 0, 5, 6, 7, 8, 0, 0, 33
10423,    1, 0, 3, 4, 5, 0, 0, 8, 9, 0, 30
11080,    1, 2, 0, 4, 5, 6, 7, 0, 9, 0, 35
9968 ,    0, 0, 3, 0, 0, 0, 7, 0, 0, 10, 20
9463 ,    1, 2, 3, 4, 0, 0, 7, 0, 9, 10, 37
8302 ,    1, 2, 3, 0, 5, 6, 0, 0, 9, 0, 27
8221 ,    1, 0, 0, 0, 5, 0, 0, 8, 0, 0, 14
8510 ,    1, 0, 3, 4, 0, 6, 7, 0, 9, 0, 30
10011,    1, 2, 0, 0, 0, 0, 7, 0, 9, 10, 30
8144 ,    0, 0, 0, 4, 5, 0, 0, 0, 9, 10, 28
10409,    1, 2, 3, 4, 5, 0, 7, 0, 0, 10, 33
9513 ,    1, 2, 0, 4, 0, 6, 0, 0, 0, 0, 13
8379 ,    1, 0, 0, 4, 0, 0, 0, 0, 9, 10, 24
8328 ,    0, 0, 3, 0, 5, 6, 7, 8, 0, 0, 29
8901 ,    1, 0, 3, 0, 5, 6, 0, 0, 9, 10, 34
9700 ,    1, 0, 3, 4, 0, 6, 0, 8, 0, 10, 32
11876,    1, 2, 3, 4, 0, 6, 7, 0, 0, 10, 33
8668 ,    1, 2, 3, 4, 5, 0, 0, 0, 9, 10, 34
11907,    1, 2, 3, 4, 0, 6, 7, 0, 0, 10, 33
12817,    1, 2, 0, 4, 0, 6, 7, 0, 9, 0, 31
12902,    0, 2, 3, 4, 0, 0, 7, 8, 9, 0, 33
9148 ,    1, 2, 0, 0, 5, 0, 7, 8, 9, 0, 33
11809,    1, 2, 3, 0, 5, 0, 7, 8, 9, 0, 36
9694 ,    1, 0, 3, 4, 5, 6, 0, 8, 0, 10, 38
8160 ,    1, 2, 3, 4, 0, 6, 7, 0, 9, 0, 34
12785,    1, 2, 3, 0, 5, 6, 0, 8, 9, 0, 34
12889,    1, 2, 3, 4, 0, 0, 0, 0, 9, 10, 32
11382,    1, 2, 3, 4, 5, 0, 7, 0, 9, 0, 31
8680 ,    1, 0, 3, 4, 0, 0, 0, 8, 0, 0, 17
8742 ,    1, 2, 0, 4, 5, 6, 7, 0, 0, 10, 36
8732 ,    1, 0, 0, 0, 0, 6, 7, 8, 0, 10, 33
8862 ,    1, 2, 3, 4, 0, 6, 7, 8, 9, 0, 41
9409 ,    0, 2, 3, 0, 0, 0, 7, 8, 9, 10, 39
8137 ,    1, 2, 3, 4, 5, 6, 0, 8, 0, 10, 40
8176 ,    1, 2, 0, 4, 5, 6, 7, 8, 0, 0, 33
10160,    1, 2, 0, 4, 5, 6, 0, 0, 9, 10, 37
11859,    1, 0, 3, 4, 5, 6, 0, 0, 0, 10, 29
9569 ,    1, 2, 3, 0, 5, 6, 0, 8, 9, 0, 34
10401,    1, 2, 0, 4, 5, 6, 7, 8, 0, 0, 33
9442 ,    1, 2, 3, 4, 5, 6, 0, 8, 9, 0, 40
9347 ,    1, 2, 3, 4, 5, 0, 7, 0, 9, 10, 43
10105,    1, 0, 3, 4, 0, 0, 7, 0, 9, 10, 34
11076,    1, 2, 3, 4, 0, 0, 7, 0, 9, 10, 40
12592,    1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 49
12586,    1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 49
9790 ,    1, 2, 0, 0, 0, 6, 0, 0, 0, 0, 10
10329,    1, 2, 0, 4, 5, 6, 7, 0, 9, 10, 45
9954 ,    1, 2, 3, 4, 5, 6, 7, 8, 9, 0, 46
11110,    1, 2, 3, 4, 0, 0, 7, 8, 9, 0, 34
9597 ,    1, 2, 3, 0, 5, 0, 7, 0, 0, 10, 30
12572,    0, 0, 0, 4, 0, 0, 7, 0, 9, 10, 30
9119 ,    1, 2, 0, 0, 0, 6, 7, 8, 9, 0, 34
9585 ,    1, 2, 3, 0, 5, 6, 0, 8, 9, 0, 36
8525 ,    1, 2, 3, 4, 5, 6, 7, 8, 0, 0, 37
9113 ,    1, 2, 3, 4, 5, 0, 7, 0, 9, 0, 34
8716 ,    1, 2, 3, 4, 5, 6, 7, 0, 0, 0, 28
9628 ,    1, 2, 3, 4, 5, 6, 0, 8, 0, 0, 32
9399 ,    1, 2, 3, 0, 5, 0, 7, 0, 9, 0, 30
11409,    1, 2, 3, 4, 5, 0, 0, 8, 9, 0, 34
9802 ,    1, 0, 3, 4, 5, 6, 7, 0, 9, 0, 36
10117,    1, 0, 0, 0, 0, 0, 0, 8, 0, 10, 19
11416,    1, 0, 3, 0, 5, 0, 7, 8, 0, 10, 34
9448 ,    1, 2, 3, 4, 5, 0, 0, 8, 9, 10, 42
11445,    1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 48
